title;url;release_date;points;months in top 100;average position in top 100;peak position;months in top 10;current position in top 100;months since leaving top 100
The Speicherstadt;https://boardgamegeek.com/boardgame/66505/speicherstadt;2010;0.4498066755566653;4;80.0;69;0;not applicable;96
Fireball Island: The Curse of Vul-Kar;https://boardgamegeek.com/boardgame/233020/fireball-island-curse-vul-kar;2018;0.4478672721877104;3;49.333333333333336;30;0;not applicable;15
Rune Age;https://boardgamegeek.com/boardgame/94362/rune-age;2011;0.4478265111581735;3;52.666666666666664;31;0;not applicable;102
Dixit: Odyssey;https://boardgamegeek.com/boardgame/92828/dixit-odyssey;2011;0.4453800904656966;4;82.5;64;0;not applicable;88
Kemet;https://boardgamegeek.com/boardgame/127023/kemet;2012;0.4349370210512305;4;85.5;69;0;not applicable;69
Munchkin;https://boardgamegeek.com/boardgame/1927/munchkin;2001;0.43472884604902073;4;85.25;72;0;not applicable;85
Downforce;https://boardgamegeek.com/boardgame/215311/downforce;2017;0.42890770611465223;4;87.5;75;0;not applicable;17
Love Letter: Batman;https://boardgamegeek.com/boardgame/168584/love-letter-batman;2015;0.42884968719011796;4;87.5;79;0;not applicable;57
Pulsar 2849;https://boardgamegeek.com/boardgame/228341/pulsar-2849;2017;0.4270997130466871;4;88.0;83;0;not applicable;24
Pandemic: Reign of Cthulhu;https://boardgamegeek.com/boardgame/192153/pandemic-reign-cthulhu;2016;0.42655903484787144;3;58.333333333333336;27;0;not applicable;41
Guildhall;https://boardgamegeek.com/boardgame/132372/guildhall;2012;0.4258519464576908;4;88.5;80;0;not applicable;79
Tales of the Arabian Nights;https://boardgamegeek.com/boardgame/34119/tales-arabian-nights;2009;0.42438205921837746;4;89.0;84;0;not applicable;119
The Fox in the Forest;https://boardgamegeek.com/boardgame/221965/fox-forest;2017;0.4197653965793567;4;91.0;86;0;not applicable;22
In the Year of the Dragon;https://boardgamegeek.com/boardgame/31594/year-dragon;2007;0.41495543547532887;4;93.0;88;0;not applicable;119
Wiz-War (eighth edition);https://boardgamegeek.com/boardgame/104710/wiz-war-eighth-edition;2012;0.4141043939073133;3;53.333333333333336;44;0;not applicable;96
Legends of Andor;https://boardgamegeek.com/boardgame/127398/legends-andor;2012;0.41207652173351145;4;94.25;92;0;not applicable;78
Hanamikoji;https://boardgamegeek.com/boardgame/158600/hanamikoji;2013;0.41102970357276675;4;94.75;92;0;not applicable;18
DC Comics Deck-Building Game;https://boardgamegeek.com/boardgame/125678/dc-comics-deck-building-game;2012;0.4088588588234449;4;95.75;93;0;not applicable;84
Vindication;https://boardgamegeek.com/boardgame/224783/vindication;2018;0.40741066734118736;3;61.0;32;0;not applicable;6
La Isla;https://boardgamegeek.com/boardgame/154246/la-isla;2014;0.4050901796041939;3;58.333333333333336;39;0;not applicable;63
Champions of Midgard;https://boardgamegeek.com/boardgame/172287/champions-midgard;2015;0.4010908170763122;3;57.0;47;0;not applicable;30
Belfort;https://boardgamegeek.com/boardgame/50750/belfort;2011;0.3979450561409681;3;62.333333333333336;36;0;not applicable;99
Steampunk Rally;https://boardgamegeek.com/boardgame/162007/steampunk-rally;2015;0.3955935097146057;3;62.0;39;0;not applicable;53
Clank! Legacy: Acquisitions Incorporated;https://boardgamegeek.com/boardgame/266507/clank-legacy-acquisitions-incorporated;2019;0.39547072044905107;3;57.666666666666664;55;0;not applicable;1
Lisboa;https://boardgamegeek.com/boardgame/161533/lisboa;2017;0.3915521642169143;3;62.666666666666664;43;0;not applicable;30
Campaign Manager 2008;https://boardgamegeek.com/boardgame/46255/campaign-manager-2008;2009;0.3897689362931626;3;60.333333333333336;50;0;not applicable;120
Wavelength;https://boardgamegeek.com/boardgame/262543/wavelength;2019;0.3865266149182873;3;64.0;48;0;not applicable;2
Fleet;https://boardgamegeek.com/boardgame/121297/fleet;2012;0.38586707580829294;3;65.66666666666667;43;0;not applicable;88
Small World Underground;https://boardgamegeek.com/boardgame/97786/small-world-underground;2011;0.381644558245341;3;64.33333333333333;46;0;not applicable;103
Olympos;https://boardgamegeek.com/boardgame/92319/olympos;2011;0.3788330832300325;3;64.66666666666667;48;0;not applicable;103
Dominion: Cornucopia;https://boardgamegeek.com/boardgameexpansion/90850/dominion-cornucopia;2011;0.378334371984133;3;67.0;44;0;not applicable;104
Yamataï;https://boardgamegeek.com/boardgame/213893/yamatai;2017;0.37558355537039434;3;66.66666666666667;48;0;not applicable;33
Yomi;https://boardgamegeek.com/boardgame/43022/yomi;2011;0.36973063922457644;3;70.0;47;0;not applicable;108
K2;https://boardgamegeek.com/boardgame/73761/k2;2010;0.36456639147298586;3;73.0;45;0;not applicable;101
A Study in Emerald;https://boardgamegeek.com/boardgame/141517/study-emerald;2013;0.3627197104619775;3;71.66666666666667;50;0;not applicable;73
Ascending Empires;https://boardgamegeek.com/boardgame/37919/ascending-empires;2011;0.3624270002818998;3;68.66666666666667;64;0;not applicable;104
Endeavor: Age of Sail;https://boardgamegeek.com/boardgame/233398/endeavor-age-sail;2018;0.3622719148555964;2;33.5;22;0;not applicable;17
Ex Libris;https://boardgamegeek.com/boardgame/201825/ex-libris;2017;0.36045062976256037;3;75.33333333333333;44;0;not applicable;27
Pandemic: Iberia;https://boardgamegeek.com/boardgame/198928/pandemic-iberia;2016;0.36009923287421663;3;71.0;60;0;not applicable;38
Automobile;https://boardgamegeek.com/boardgame/39351/automobile;2009;0.35773965757071957;3;72.66666666666667;54;0;not applicable;107
New York 1901;https://boardgamegeek.com/boardgame/174660/new-york-1901;2015;0.35735057600612086;3;74.0;54;0;not applicable;53
Epic Card Game;https://boardgamegeek.com/boardgame/175621/epic-card-game;2015;0.3558655099738874;3;75.66666666666667;48;0;not applicable;53
Puzzle Strike;https://boardgamegeek.com/boardgame/67928/puzzle-strike;2010;0.3556056244213937;3;74.66666666666667;54;0;not applicable;109
High Society;https://boardgamegeek.com/boardgame/220/high-society;1995;0.3534417441555331;3;78.33333333333333;46;0;not applicable;20
Scoville;https://boardgamegeek.com/boardgame/145659/scoville;2014;0.3531804674323923;3;74.0;60;0;not applicable;61
Pipeline;https://boardgamegeek.com/boardgame/256730/pipeline;2019;0.3524261510358223;3;75.33333333333333;53;0;not applicable;7
Merkator;https://boardgamegeek.com/boardgame/39684/merkator;2010;0.3480949789417713;3;77.33333333333333;56;0;not applicable;110
Telestrations;https://boardgamegeek.com/boardgame/46213/telestrations;2009;0.3452030952654197;3;76.0;68;0;not applicable;52
Thunderstone Advance: Towers of Ruin;https://boardgamegeek.com/boardgame/116998/thunderstone-advance-towers-ruin;2012;0.3445187871837202;3;80.33333333333333;52;0;not applicable;92
Letter Jam;https://boardgamegeek.com/boardgame/275467/letter-jam;2019;0.3444525113296928;3;77.66666666666667;67;0;not applicable;3
Core Worlds;https://boardgamegeek.com/boardgame/98351/core-worlds;2011;0.34255887433631343;3;78.66666666666667;60;0;not applicable;97
Nuns on the Run;https://boardgamegeek.com/boardgame/65515/nuns-run;2010;0.3415744743753341;3;80.0;58;0;not applicable;118
Honshū;https://boardgamegeek.com/boardgame/207336/honshu;2016;0.3399979996731187;3;80.33333333333333;59;0;not applicable;33
Vinhos;https://boardgamegeek.com/boardgame/42052/vinhos;2010;0.33698091701757366;3;79.33333333333333;76;0;not applicable;110
ICECOOL;https://boardgamegeek.com/boardgame/177524/icecool;2016;0.3355053838586863;3;83.33333333333333;58;0;not applicable;28
Steam Park;https://boardgamegeek.com/boardgame/121410/steam-park;2013;0.33309229737346885;3;83.33333333333333;63;0;not applicable;73
Black Angel;https://boardgamegeek.com/boardgame/230244/black-angel;2019;0.33130643285972255;2;41.5;25;0;not applicable;6
Tiny Epic Zombies;https://boardgamegeek.com/boardgame/244536/tiny-epic-zombies;2018;0.3309561076308325;2;40.5;26;0;not applicable;18
The Manhattan Project: Energy Empire;https://boardgamegeek.com/boardgame/176734/manhattan-project-energy-empire;2016;0.328937006710261;3;83.33333333333333;78;0;not applicable;37
The Castles of Burgundy: The Card Game;https://boardgamegeek.com/boardgame/191977/castles-burgundy-card-game;2016;0.32266498555931866;3;88.0;70;0;not applicable;44
Blueprints;https://boardgamegeek.com/boardgame/140933/blueprints;2013;0.32176383599096237;3;87.0;83;0;not applicable;73
The Princes of Florence;https://boardgamegeek.com/boardgame/555/princes-florence;2000;0.3188732051076866;3;89.0;83;0;not applicable;110
Broom Service;https://boardgamegeek.com/boardgame/172308/broom-service;2015;0.31806788904644057;3;90.0;75;0;not applicable;55
First Class: All Aboard the Orient Express!;https://boardgamegeek.com/boardgame/206941/first-class-all-aboard-orient-express;2016;0.31753212645389095;3;90.33333333333333;75;0;not applicable;37
Archipelago;https://boardgamegeek.com/boardgame/105551/archipelago;2012;0.31685107094550585;3;90.0;81;0;not applicable;83
Flick 'em Up!;https://boardgamegeek.com/boardgame/169124/flick-em;2015;0.3167659971211398;3;90.33333333333333;79;0;not applicable;52
Homesteaders;https://boardgamegeek.com/boardgame/26566/homesteaders;2009;0.31577757438304255;3;91.0;78;0;not applicable;120
Santiago de Cuba;https://boardgamegeek.com/boardgame/104347/santiago-de-cuba;2011;0.31563572331669165;3;90.66666666666667;82;0;not applicable;97
Age of Industry;https://boardgamegeek.com/boardgame/65901/age-industry;2010;0.31479478305063247;2;44.5;29;0;not applicable;117
Formula D;https://boardgamegeek.com/boardgame/37904/formula-d;2008;0.31433873110440064;3;91.33333333333333;84;0;not applicable;79
Clash of Cultures;https://boardgamegeek.com/boardgame/40765/clash-cultures;2012;0.31298139704342953;3;92.33333333333333;82;0;not applicable;85
World Without End;https://boardgamegeek.com/boardgame/43528/world-without-end;2009;0.3107102119288996;3;93.33333333333333;89;0;not applicable;115
Celestia;https://boardgamegeek.com/boardgame/175117/celestia;2015;0.31004903057043665;3;93.66666666666667;92;0;not applicable;41
Oh My Goods!;https://boardgamegeek.com/boardgame/183840/oh-my-goods;2015;0.3091044248119885;3;94.33333333333333;90;0;not applicable;23
Ra: The Dice Game;https://boardgamegeek.com/boardgame/35503/ra-dice-game;2009;0.30898586275329226;3;94.33333333333333;91;0;not applicable;121
DungeonQuest (Third Edition);https://boardgamegeek.com/boardgame/71061/dungeonquest-third-edition;2010;0.2980442396729805;2;52.5;30;0;not applicable;114
Cry Havoc;https://boardgamegeek.com/boardgame/192457/cry-havoc;2016;0.2935278539904851;2;48.0;38;0;not applicable;41
Dominant Species: The Card Game;https://boardgamegeek.com/boardgame/96260/dominant-species-card-game;2012;0.2926548243364091;2;49.5;36;0;not applicable;92
The Godfather: Corleone's Empire;https://boardgamegeek.com/boardgame/195539/godfather-corleones-empire;2017;0.2735079324233535;2;60.5;37;0;not applicable;31
Star Wars: Destiny;https://boardgamegeek.com/boardgame/205359/star-wars-destiny;2016;0.2730460538379667;2;54.0;49;0;not applicable;39
Lords of Waterdeep: Scoundrels of Skullport;https://boardgamegeek.com/boardgameexpansion/134342/lords-waterdeep-scoundrels-skullport;2013;0.27134158642287853;2;59.0;40;0;not applicable;78
Mystery Express;https://boardgamegeek.com/boardgame/65907/mystery-express;2010;0.2645431573172799;2;59.0;47;0;not applicable;119
Snowdonia;https://boardgamegeek.com/boardgame/119432/snowdonia;2012;0.26439898730535727;2;68.5;37;0;not applicable;88
Specter Ops;https://boardgamegeek.com/boardgame/155624/specter-ops;2015;0.26293009640745124;2;62.5;43;0;not applicable;57
Founding Fathers;https://boardgamegeek.com/boardgame/37358/founding-fathers;2010;0.25549806224072613;2;63.0;51;0;not applicable;115
Via Nebula;https://boardgamegeek.com/boardgame/191231/nebula;2016;0.2526214028468332;2;66.0;49;0;not applicable;43
Agricola: Farmers of the Moor;https://boardgamegeek.com/boardgameexpansion/43018/agricola-farmers-moor;2009;0.2524653496756998;2;67.5;47;0;not applicable;122
The Gallerist;https://boardgamegeek.com/boardgame/125153/gallerist;2015;0.2495749800259072;2;72.0;45;0;not applicable;52
Cargo Noir;https://boardgamegeek.com/boardgame/90305/cargo-noir;2011;0.24916957135649573;2;64.5;62;0;not applicable;108
Rex: Final Days of an Empire;https://boardgamegeek.com/boardgame/104363/rex-final-days-empire;2012;0.24849323731212905;2;68.0;51;0;not applicable;96
Dominion: Dark Ages;https://boardgamegeek.com/boardgameexpansion/125403/dominion-dark-ages;2012;0.24803273677044896;2;70.5;48;0;not applicable;90
Dungeons & Dragons: Wrath of Ashardalon Board Game;https://boardgamegeek.com/boardgame/66356/dungeons-dragons-wrath-ashardalon-board-game;2011;0.24586499149789456;2;73.5;47;0;not applicable;107
GOSU;https://boardgamegeek.com/boardgame/66587/gosu;2010;0.24530254710737492;2;66.5;65;0;not applicable;113
Samarkand: Routes to Riches;https://boardgamegeek.com/boardgame/66214/samarkand-routes-riches;2010;0.24507802712902654;2;67.0;61;0;not applicable;118
Cthulhu: Death May Die;https://boardgamegeek.com/boardgame/253344/cthulhu-death-may-die;2019;0.2415621808245006;2;70.5;57;0;not applicable;3
The Grimm Forest;https://boardgamegeek.com/boardgame/212402/grimm-forest;2018;0.23990871401920855;2;69.5;69;0;not applicable;25
Apples to Apples;https://boardgamegeek.com/boardgame/74/apples-apples;1999;0.23853514196569095;2;74.0;55;0;not applicable;100
Pax Pamir (Second Edition);https://boardgamegeek.com/boardgame/256960/pax-pamir-second-edition;2019;0.23740016446460332;2;73.0;59;0;not applicable;8
Dominion: Hinterlands;https://boardgamegeek.com/boardgameexpansion/104557/dominion-hinterlands;2011;0.23585590692369435;2;72.0;69;0;not applicable;99
Gears of War: The Board Game;https://boardgamegeek.com/boardgame/42776/gears-war-board-game;2011;0.2354653559095186;2;73.5;62;0;not applicable;102
Century: A New World;https://boardgamegeek.com/boardgame/270970/century-new-world;2019;0.23285575096902308;2;74.5;66;0;not applicable;7
Copycat;https://boardgamegeek.com/boardgame/114031/copycat;2012;0.2324093823391365;2;76.0;62;0;not applicable;86
Targi;https://boardgamegeek.com/boardgame/118048/targi;2012;0.23124598807298793;2;76.0;65;0;65;not applicable
Lost Legacy: The Starship;https://boardgamegeek.com/boardgame/158339/lost-legacy-starship;2014;0.22905213438811706;2;79.5;61;0;not applicable;67
Age of War;https://boardgamegeek.com/boardgame/155695/age-war;2014;0.2284424258090757;2;77.0;71;0;not applicable;66
Neuroshima Hex! 3.0;https://boardgamegeek.com/boardgame/21241/neuroshima-hex-30;2006;0.22651093902282377;2;78.5;71;0;not applicable;114
Machi Koro: Harbor;https://boardgamegeek.com/boardgameexpansion/143789/machi-koro-harbor;2012;0.22601525445522108;2;81.0;64;0;not applicable;61
Founders of Gloomhaven;https://boardgamegeek.com/boardgame/214032/founders-gloomhaven;2018;0.22568932618784815;2;80.5;66;0;not applicable;20
Nefarious;https://boardgamegeek.com/boardgame/108044/nefarious;2011;0.22440993714404583;2;81.0;68;0;not applicable;94
Adrenaline;https://boardgamegeek.com/boardgame/202408/adrenaline;2016;0.22393528274725322;2;80.0;75;0;not applicable;39
Star Trek: Expeditions;https://boardgamegeek.com/boardgame/79131/star-trek-expeditions;2011;0.2236199012037135;2;80.0;79;0;not applicable;105
Space Cadets;https://boardgamegeek.com/boardgame/123096/space-cadets;2012;0.22267961386994975;2;81.5;72;0;not applicable;86
Twilight Imperium (Fourth Edition);https://boardgamegeek.com/boardgame/233078/twilight-imperium-fourth-edition;2017;0.22242580536896603;2;81.0;77;0;not applicable;27
Progress: Evolution of Technology;https://boardgamegeek.com/boardgame/140717/progress-evolution-technology;2014;0.22179334966307634;2;81.5;77;0;not applicable;65
FITS;https://boardgamegeek.com/boardgame/40393/fits;2009;0.22165689408276526;2;82.0;74;0;not applicable;122
The Oracle of Delphi;https://boardgamegeek.com/boardgame/193558/oracle-delphi;2016;0.22088963461169042;2;84.0;69;0;not applicable;39
Thunder Alley;https://boardgamegeek.com/boardgame/108906/thunder-alley;2014;0.22087930917687112;2;82.5;75;0;not applicable;67
Catacombs;https://boardgamegeek.com/boardgame/57390/catacombs;2010;0.22002664245936057;2;84.5;70;0;not applicable;103
Ticket to Ride: Nordic Countries;https://boardgamegeek.com/boardgame/31627/ticket-ride-nordic-countries;2007;0.21938574671111982;2;84.5;72;0;not applicable;111
Merchant of Venus (Second Edition);https://boardgamegeek.com/boardgame/131646/merchant-venus-second-edition;2012;0.21565091471848175;2;86.5;79;0;not applicable;88
Goa;https://boardgamegeek.com/boardgame/9216/goa;2004;0.21517351532863632;2;86.5;83;0;not applicable;91
Haggis;https://boardgamegeek.com/boardgame/37628/haggis;2010;0.2144012340835049;2;87.5;80;0;not applicable;105
CO₂;https://boardgamegeek.com/boardgame/72225/co;2012;0.2138325612040744;2;87.5;86;0;not applicable;88
Between Two Castles of Mad King Ludwig;https://boardgamegeek.com/boardgame/258036/between-two-castles-mad-king-ludwig;2018;0.2133661521465336;2;88.0;84;0;not applicable;15
Paperback;https://boardgamegeek.com/boardgame/141572/paperback;2014;0.2132937125815199;2;88.0;85;0;not applicable;36
Crusaders: Thy Will Be Done;https://boardgamegeek.com/boardgame/170624/crusaders-thy-will-be-done;2018;0.2132420285423844;2;88.0;86;0;not applicable;14
Samurai;https://boardgamegeek.com/boardgame/3/samurai;1998;0.21290638461556968;2;88.5;83;0;not applicable;115
Railways of the World;https://boardgamegeek.com/boardgame/17133/railways-world;2005;0.2117067803265116;2;89.5;84;0;not applicable;116
Ticket to Ride Map Collection: Volume 5 – United Kingdom & Pennsylvania;https://boardgamegeek.com/boardgameexpansion/182078/ticket-ride-map-collection-volume-5-united-kingdom;2015;0.21106306411784348;2;90.0;85;0;not applicable;51
Ninjato;https://boardgamegeek.com/boardgame/50768/ninjato;2011;0.2096127266439174;2;91.5;84;0;not applicable;100
Not Alone;https://boardgamegeek.com/boardgame/194879/not-alone;2016;0.20852365314523436;2;92.0;91;0;not applicable;32
Twilight Imperium (Third Edition);https://boardgamegeek.com/boardgame/12493/twilight-imperium-third-edition;2005;0.20806186061660176;2;92.5;89;0;not applicable;105
Mission: Red Planet (Second Edition);https://boardgamegeek.com/boardgame/176920/mission-red-planet-second-edition;2015;0.20710413970372643;2;93.5;88;0;not applicable;51
Labyrinth: The War on Terror, 2001 – ?;https://boardgamegeek.com/boardgame/62227/labyrinth-war-terror-2001;2010;0.2069438718523079;2;93.5;90;0;not applicable;111
The Downfall of Pompeii;https://boardgamegeek.com/boardgame/13004/downfall-pompeii;2004;0.2069438718523079;2;93.5;90;0;not applicable;115
Parade;https://boardgamegeek.com/boardgame/56692/parade;2007;0.20361308966373648;2;96.5;95;0;not applicable;113
Friday;https://boardgamegeek.com/boardgame/43570/friday;2011;0.20314212462587933;2;97.0;94;0;not applicable;59
Fantasy Realms;https://boardgamegeek.com/boardgame/223040/fantasy-realms;2017;0.2020383980392831;2;98.0;97;0;not applicable;11
Tiny Epic Western;https://boardgamegeek.com/boardgame/180852/tiny-epic-western;2016;0.19611613513818404;1;26.0;26;0;not applicable;42
Ecos: First Continent;https://boardgamegeek.com/boardgame/279254/ecos-first-continent;2019;0.15811388300841897;1;40.0;40;0;not applicable;5
Nētā-Tanka: Deluxe Edition;https://boardgamegeek.com/boardgame/245931/neta-tanka-deluxe-edition;2019;0.14433756729740643;1;48.0;48;0;not applicable;11
Mint Delivery;https://boardgamegeek.com/boardgame/230251/mint-delivery;2018;0.14285714285714285;1;49.0;49;0;not applicable;20
Merlin;https://boardgamegeek.com/boardgame/230933/merlin;2017;0.14002800840280097;1;51.0;51;0;not applicable;29
AuZtralia;https://boardgamegeek.com/boardgame/231581/auztralia;2018;0.1386750490563073;1;52.0;52;0;not applicable;17
Caverna: Cave vs Cave;https://boardgamegeek.com/boardgame/220520/caverna-cave-vs-cave;2017;0.1386750490563073;1;52.0;52;0;not applicable;32
51st State;https://boardgamegeek.com/boardgame/73369/51st-state;2010;0.13608276348795434;1;54.0;54;0;not applicable;113
Mottainai;https://boardgamegeek.com/boardgame/175199/mottainai;2015;0.13483997249264842;1;55.0;55;0;not applicable;55
Hardback;https://boardgamegeek.com/boardgame/223750/hardback;2018;0.13483997249264842;1;55.0;55;0;not applicable;26
Bargain Quest;https://boardgamegeek.com/boardgame/223740/bargain-quest;2017;0.1336306209562122;1;56.0;56;0;not applicable;8
Burgle Bros.;https://boardgamegeek.com/boardgame/172081/burgle-bros;2015;0.1336306209562122;1;56.0;56;0;not applicable;53
Eaten by Zombies!;https://boardgamegeek.com/boardgame/76247/eaten-zombies;2011;0.13245323570650439;1;57.0;57;0;not applicable;102
Skyline;https://boardgamegeek.com/boardgame/121423/skyline;2012;0.13245323570650439;1;57.0;57;0;not applicable;86
Arkham Horror (Third Edition);https://boardgamegeek.com/boardgame/257499/arkham-horror-third-edition;2018;0.13130643285972254;1;58.0;58;0;not applicable;17
Lords of Vegas;https://boardgamegeek.com/boardgame/20437/lords-vegas;2010;0.13018891098082386;1;59.0;59;0;not applicable;114
Massive Darkness;https://boardgamegeek.com/boardgame/197070/massive-darkness;2017;0.13018891098082386;1;59.0;59;0;not applicable;31
Blackout: Hong Kong;https://boardgamegeek.com/boardgame/262215/blackout-hong-kong;2018;0.13018891098082386;1;59.0;59;0;not applicable;17
Tainted Grail: The Fall of Avalon;https://boardgamegeek.com/boardgame/264220/tainted-grail-fall-avalon;2019;0.12909944487358058;1;60.0;60;0;not applicable;4
Fallout;https://boardgamegeek.com/boardgame/232918/fallout;2017;0.12909944487358058;1;60.0;60;0;not applicable;28
The Networks;https://boardgamegeek.com/boardgame/72321/networks;2016;0.12803687993289598;1;61.0;61;0;not applicable;44
Loopin' Louie;https://boardgamegeek.com/boardgame/327/loopin-louie;1992;0.1270001270001905;1;62.0;62;0;not applicable;88
Francis Drake;https://boardgamegeek.com/boardgame/140603/francis-drake;2013;0.12598815766974242;1;63.0;63;0;not applicable;77
Fugitive;https://boardgamegeek.com/boardgame/197443/fugitive;2017;0.12598815766974242;1;63.0;63;0;not applicable;36
Norenberc;https://boardgamegeek.com/boardgame/75091/norenberc;2010;0.12403473458920845;1;65.0;65;0;not applicable;113
Unearth;https://boardgamegeek.com/boardgame/217085/unearth;2017;0.12403473458920845;1;65.0;65;0;not applicable;31
Panamax;https://boardgamegeek.com/boardgame/131287/panamax;2014;0.12309149097933274;1;66.0;66;0;not applicable;65
Ground Floor;https://boardgamegeek.com/boardgame/38765/ground-floor;2012;0.12309149097933274;1;66.0;66;0;not applicable;86
Tash-Kalar: Arena of Legends;https://boardgamegeek.com/boardgame/146278/tash-kalar-arena-legends;2013;0.12309149097933274;1;66.0;66;0;not applicable;77
Gauntlet of Fools;https://boardgamegeek.com/boardgame/129293/gauntlet-fools;2012;0.12309149097933274;1;66.0;66;0;not applicable;90
Sail to India;https://boardgamegeek.com/boardgame/141736/sail-india;2013;0.1203858530857692;1;69.0;69;0;not applicable;70
Star Trek: Fleet Captains;https://boardgamegeek.com/boardgame/79127/star-trek-fleet-captains;2011;0.11952286093343936;1;70.0;70;0;not applicable;102
Warhammer Quest: The Adventure Card Game;https://boardgamegeek.com/boardgame/181521/warhammer-quest-adventure-card-game;2015;0.11952286093343936;1;70.0;70;0;not applicable;52
Duelosaur Island;https://boardgamegeek.com/boardgame/247236/duelosaur-island;2018;0.11867816581938534;1;71.0;71;0;not applicable;16
Drum Roll;https://boardgamegeek.com/boardgame/86246/drum-roll;2011;0.11867816581938534;1;71.0;71;0;not applicable;101
Glen More II: Chronicles;https://boardgamegeek.com/boardgame/265188/glen-more-ii-chronicles;2019;0.11785113019775792;1;72.0;72;0;not applicable;5
Spirits of the Forest;https://boardgamegeek.com/boardgame/235375/spirits-forest;2018;0.11785113019775792;1;72.0;72;0;not applicable;18
Space Empires: 4X;https://boardgamegeek.com/boardgame/84419/space-empires-4x;2011;0.11624763874381928;1;74.0;74;0;not applicable;103
Dream Home;https://boardgamegeek.com/boardgame/194880/dream-home;2016;0.11624763874381928;1;74.0;74;0;not applicable;41
Boss Monster: The Dungeon Building Card Game;https://boardgamegeek.com/boardgame/131835/boss-monster-dungeon-building-card-game;2013;0.11624763874381928;1;74.0;74;0;not applicable;81
The Great Zimbabwe;https://boardgamegeek.com/boardgame/111341/great-zimbabwe;2012;0.11624763874381928;1;74.0;74;0;not applicable;89
Forbidden Stars;https://boardgamegeek.com/boardgame/175155/forbidden-stars;2015;0.11624763874381928;1;74.0;74;0;not applicable;57
Tournay;https://boardgamegeek.com/boardgame/105037/tournay;2011;0.11624763874381928;1;74.0;74;0;not applicable;101
Grand Cru;https://boardgamegeek.com/boardgame/75212/grand-cru;2010;0.11547005383792515;1;75.0;75;0;not applicable;113
Walnut Grove;https://boardgamegeek.com/boardgame/103185/walnut-grove;2011;0.11547005383792515;1;75.0;75;0;not applicable;101
Trismegistus: The Ultimate Formula;https://boardgamegeek.com/boardgame/281442/trismegistus-ultimate-formula;2019;0.11547005383792515;1;75.0;75;0;not applicable;5
Rococo;https://boardgamegeek.com/boardgame/144344/rococo;2013;0.11470786693528089;1;76.0;76;0;not applicable;77
The Estates;https://boardgamegeek.com/boardgame/249381/estates;2018;0.11470786693528089;1;76.0;76;0;not applicable;17
Fürstenfeld;https://boardgamegeek.com/boardgame/84469/furstenfeld;2010;0.11470786693528089;1;76.0;76;0;not applicable;113
New Frontiers;https://boardgamegeek.com/boardgame/255692/new-frontiers;2018;0.11470786693528089;1;76.0;76;0;not applicable;14
Pandemic: Fall of Rome;https://boardgamegeek.com/boardgame/260428/pandemic-fall-rome;2018;0.11470786693528089;1;76.0;76;0;not applicable;15
Catan Histories: Settlers of America – Trails to Rails;https://boardgamegeek.com/boardgame/67239/catan-histories-settlers-america-trails-rails;2010;0.11396057645963795;1;77.0;77;0;not applicable;116
Legacy: The Testament of Duke de Crecy;https://boardgamegeek.com/boardgame/52461/legacy-testament-duke-de-crecy;2013;0.11396057645963795;1;77.0;77;0;not applicable;77
The Pursuit of Happiness;https://boardgamegeek.com/boardgame/181687/pursuit-happiness;2015;0.11396057645963795;1;77.0;77;0;not applicable;44
20th Century;https://boardgamegeek.com/boardgame/85036/20th-century;2010;0.11322770341445958;1;78.0;78;0;not applicable;113
Coin Age;https://boardgamegeek.com/boardgame/146130/coin-age;2013;0.1125087900926024;1;79.0;79;0;not applicable;67
Yggdrasil;https://boardgamegeek.com/boardgame/71671/yggdrasil;2011;0.11180339887498948;1;80.0;80;0;not applicable;106
On Tour;https://boardgamegeek.com/boardgame/251412/tour;2019;0.11180339887498948;1;80.0;80;0;not applicable;14
Luna;https://boardgamegeek.com/boardgame/70512/luna;2010;0.11180339887498948;1;80.0;80;0;not applicable;110
Rise of Tribes;https://boardgamegeek.com/boardgame/202583/rise-tribes;2018;0.11180339887498948;1;80.0;80;0;not applicable;21
Ticket to Ride: 10th Anniversary;https://boardgamegeek.com/boardgame/160069/ticket-ride-10th-anniversary;2014;0.11180339887498948;1;80.0;80;0;not applicable;69
Dice Settlers;https://boardgamegeek.com/boardgame/230267/dice-settlers;2018;0.1111111111111111;1;81.0;81;0;not applicable;17
Tiny Epic Defenders;https://boardgamegeek.com/boardgame/155708/tiny-epic-defenders;2015;0.1111111111111111;1;81.0;81;0;not applicable;62
Roam;https://boardgamegeek.com/boardgame/267319/roam;2019;0.1111111111111111;1;81.0;81;0;not applicable;5
Dice Town;https://boardgamegeek.com/boardgame/40793/dice-town;2009;0.1111111111111111;1;81.0;81;0;not applicable;104
Alea Iacta Est;https://boardgamegeek.com/boardgame/40760/alea-iacta-est;2009;0.11043152607484655;1;82.0;82;0;not applicable;123
Call to Adventure;https://boardgamegeek.com/boardgame/238992/call-adventure;2019;0.11043152607484655;1;82.0;82;0;not applicable;13
Hyperborea;https://boardgamegeek.com/boardgame/119788/hyperborea;2014;0.11043152607484655;1;82.0;82;0;not applicable;65
Tussie Mussie;https://boardgamegeek.com/boardgame/257614/tussie-mussie;2019;0.10976425998969035;1;83.0;83;0;not applicable;6
